airport_ID,airport_name,IATA,ICAO,country,city
418,Barrow Walney Island Airport,BWF,EGNL,United Kingdom,Barrow Island
419,Leeds Bradford Airport,LBA,EGNM,United Kingdom,Leeds
420,Warton Airport,WRT,EGNO,United Kingdom,Warton
421,Hawarden Airport,CEG,EGNR,United Kingdom,Hawarden
422,Isle of Man Airport,IOM,EGNS,Isle of Man,Isle Of Man
423,Newcastle Airport,NCL,EGNT,United Kingdom,Newcastle
424,Durham Tees Valley Airport,MME,EGNV,United Kingdom,Teesside
425,East Midlands Airport,EMA,EGNX,United Kingdom,East Midlands
426,Kirkwall Airport,KOI,EGPA,United Kingdom,Kirkwall
427,Sumburgh Airport,LSI,EGPB,United Kingdom,Sumburgh
428,Wick Airport,WIC,EGPC,United Kingdom,Wick
429,Aberdeen Dyce Airport,ABZ,EGPD,United Kingdom,Aberdeen
430,Inverness Airport,INV,EGPE,United Kingdom,Inverness
431,Glasgow International Airport,GLA,EGPF,United Kingdom,Glasgow
432,Edinburgh Airport,EDI,EGPH,United Kingdom,Edinburgh
433,Islay Airport,ILY,EGPI,United Kingdom,Islay
434,Glasgow Prestwick Airport,PIK,EGPK,United Kingdom,Prestwick
435,Benbecula Airport,BEB,EGPL,United Kingdom,Benbecula
436,Scatsta Airport,SCS,EGPM,United Kingdom,Scatsta
437,Dundee Airport,DND,EGPN,United Kingdom,Dundee
438,Stornoway Airport,SYY,EGPO,United Kingdom,Stornoway
439,Tiree Airport,TRE,EGPU,United Kingdom,Tiree
440,RAF Leuchars,ADX,EGQL,United Kingdom,Leuchars
441,RAF Lossiemouth,LMO,EGQS,United Kingdom,Lossiemouth
442,Cambridge Airport,CBG,EGSC,United Kingdom,Cambridge
443,Norwich International Airport,NWI,EGSH,United Kingdom,Norwich
444,London Stansted Airport,STN,EGSS,United Kingdom,London
445,Exeter International Airport,EXT,EGTE,United Kingdom,Exeter
446,Bristol Filton Airport,FZO,EGTG,United Kingdom,Bristol
447,Oxford (Kidlington) Airport,OXF,EGTK,United Kingdom,Oxford
448,RAF Benson,BEX,EGUB,United Kingdom,Benson
449,RAF Lakenheath,LKZ,EGUL,United Kingdom,Lakenheath
450,RAF Mildenhall,MHZ,EGUN,United Kingdom,Mildenhall
451,RAF Wyton,QUY,EGUY,United Kingdom,Wyton
452,RAF Fairford,FFD,EGVA,United Kingdom,Fairford
453,RAF Brize Norton,BZZ,EGVN,United Kingdom,Brize Norton
454,RAF Odiham,ODH,EGVO,United Kingdom,Odiham
455,RAF Northolt,NHT,EGWU,United Kingdom,Northolt
456,RAF Coningsby,QCY,EGXC,United Kingdom,Coningsby
457,RAF Honington,BEQ,EGXH,United Kingdom,Honington
458,RAF Scampton,SQZ,EGXP,United Kingdom,Scampton
459,RAF Linton-On-Ouse,HRT,EGXU,United Kingdom,Linton-on-ouse
460,RAF Waddington,WTN,EGXW,United Kingdom,Waddington
461,RAF Marham,KNF,EGYM,United Kingdom,Marham
462,Mount Pleasant Airport,MPN,EGYP,Falkland Islands,Mount Pleasant
463,Amsterdam Airport Schiphol,AMS,EHAM,Netherlands,Amsterdam
464,Maastricht Aachen Airport,MST,EHBK,Netherlands,Maastricht
465,Eindhoven Airport,EIN,EHEH,Netherlands,Eindhoven
466,Eelde Airport,GRQ,EHGG,Netherlands,Groningen
467,Gilze Rijen Air Base,GLZ,EHGR,Netherlands,Gilze-rijen
468,De Kooy Airport,DHR,EHKD,Netherlands,De Kooy
469,Lelystad Airport,LEY,EHLE,Netherlands,Lelystad
470,Leeuwarden Air Base,LWR,EHLW,Netherlands,Leeuwarden
471,Rotterdam The Hague Airport,RTM,EHRD,Netherlands,Rotterdam
472,Soesterberg Air Base,UTC,EHSB,Netherlands,Soesterberg
473,Twente Airport,ENS,EHTW,Netherlands,Enschede
474,Valkenburg Naval Air Base,LID,EHVB,Netherlands,Valkenburg
475,Woensdrecht Air Base,WOE,EHWO,Netherlands,Woensdrecht
476,Cork Airport,ORK,EICK,Ireland,Cork
477,Galway Airport,GWY,EICM,Ireland,Galway
478,Dublin Airport,DUB,EIDW,Ireland,Dublin
479,Ireland West Knock Airport,NOC,EIKN,Ireland,Connaught
480,Kerry Airport,KIR,EIKY,Ireland,Kerry
481,Shannon Airport,SNN,EINN,Ireland,Shannon
482,Sligo Airport,SXL,EISG,Ireland,Sligo
483,Waterford Airport,WAT,EIWF,Ireland,Waterford
484,Aarhus Airport,AAR,EKAH,Denmark,Aarhus
485,Billund Airport,BLL,EKBI,Denmark,Billund
486,Copenhagen Kastrup Airport,CPH,EKCH,Denmark,Copenhagen
487,Esbjerg Airport,EBJ,EKEB,Denmark,Esbjerg
488,Karup Airport,KRP,EKKA,Denmark,Karup
489,Læsø Airport,BYR,EKLS,Denmark,Laeso
490,Lolland Falster Maribo Airport,MRW,EKMB,Denmark,Maribo
491,Odense Airport,ODE,EKOD,Denmark,Odense
492,Copenhagen Roskilde Airport,RKE,EKRK,Denmark,Copenhagen
493,Bornholm Airport,RNN,EKRN,Denmark,Ronne
494,Sønderborg Airport,SGD,EKSB,Denmark,Soenderborg
495,Skrydstrup Air Base,SKS,EKSP,Denmark,Skrydstrup
496,Skive Airport,SQW,EKSV,Denmark,Skive
497,Thisted Airport,TED,EKTS,Denmark,Thisted
498,Vagar Airport,FAE,EKVG,Faroe Islands,Vagar
499,Stauning Airport,STA,EKVJ,Denmark,Stauning
500,Aalborg Airport,AAL,EKYT,Denmark,Aalborg
501,Luxembourg-Findel International Airport,LUX,ELLX,Luxembourg,Luxemburg
502,Ålesund Airport,AES,ENAL,Norway,Alesund
503,Andøya Airport,ANX,ENAN,Norway,Andoya
504,Alta Airport,ALF,ENAT,Norway,Alta
505,Brønnøysund Airport,BNN,ENBN,Norway,Bronnoysund
506,Bodø Airport,BOO,ENBO,Norway,Bodo
507,Bergen Airport Flesland,BGO,ENBR,Norway,Bergen
508,Båtsfjord Airport,BJF,ENBS,Norway,Batsfjord
509,Kristiansand Airport,KRS,ENCN,Norway,Kristiansand
510,Geilo Airport Dagali,DLD,ENDI,Norway,Geilo
511,Bardufoss Airport,BDU,ENDU,Norway,Bardufoss
512,"Harstad/Narvik Airport, Evenes",EVE,ENEV,Norway,Harstad/Narvik
513,Leirin Airport,VDB,ENFG,Norway,Fagernes
514,Florø Airport,FRO,ENFL,Norway,Floro
515,Oslo Lufthavn,OSL,ENGM,Norway,Oslo
516,Haugesund Airport,HAU,ENHD,Norway,Haugesund
517,Hasvik Airport,HAA,ENHK,Norway,Hasvik
518,Kristiansund Airport (Kvernberget),KSU,ENKB,Norway,Kristiansund
519,Kirkenes Airport (Høybuktmoen),KKN,ENKR,Norway,Kirkenes
520,Lista Airport,FAN,ENLI,Norway,Farsund
521,Molde Airport,MOL,ENML,Norway,Molde
522,Mosjøen Airport (Kjærstad),MJF,ENMS,Norway,Mosjoen
523,Banak Airport,LKL,ENNA,Norway,Lakselv
524,Notodden Airport,NTB,ENNO,Norway,Notodden
525,Ørland Airport,OLA,ENOL,Norway,Orland
526,Røros Airport,RRS,ENRO,Norway,Roros
527,"Moss Airport, Rygge",RYG,ENRY,Norway,Rygge
528,"Svalbard Airport, Longyear",LYR,ENSB,Norway,Svalbard
529,Skien Airport,SKE,ENSN,Norway,Skien
530,Stord Airport,SRP,ENSO,Norway,Stord
531,Sandnessjøen Airport (Stokka),SSJ,ENST,Norway,Sandnessjoen
532,"Tromsø Airport,",TOS,ENTC,Norway,Tromso
533,"Sandefjord Airport, Torp",TRF,ENTO,Norway,Sandefjord
534,Trondheim Airport Værnes,TRD,ENVA,Norway,Trondheim
535,Stavanger Airport Sola,SVG,ENZV,Norway,Stavanger
536,Gdańsk Lech Wałęsa Airport,GDN,EPGD,Poland,Gdansk
537,Kraków John Paul II International Airport,KRK,EPKK,Poland,Krakow
538,Katowice International Airport,KTW,EPKT,Poland,Katowice
539,Poznań-Ławica Airport,POZ,EPPO,Poland,Poznan
540,Rzeszów-Jasionka Airport,RZE,EPRZ,Poland,Rzeszow
541,"Szczecin-Goleniów ""Solidarność"" Airport",SZZ,EPSC,Poland,Szczecin
542,Redzikowo Air Base,OSP,EPSK,Poland,Slupsk
543,Warsaw Chopin Airport,WAW,EPWA,Poland,Warsaw
544,Copernicus Wrocław Airport,WRO,EPWR,Poland,Wroclaw
545,Zielona Góra-Babimost Airport,IEG,EPZG,Poland,Zielona Gora
546,Ronneby Airport,RNB,ESDF,Sweden,Ronneby
547,Gothenburg-Landvetter Airport,GOT,ESGG,Sweden,Gothenborg
548,Jönköping Airport,JKG,ESGJ,Sweden,Joenkoeping
549,Lidköping-Hovby Airport,LDK,ESGL,Sweden,Lidkoping
550,Gothenburg City Airport,GSE,ESGP,Sweden,Gothenborg
551,Skövde Airport,KVB,ESGR,Sweden,Skovde
552,Trollhättan-Vänersborg Airport,THN,ESGT,Sweden,Trollhattan
553,Karlskoga Airport,KSK,ESKK,Sweden,Karlskoga
554,Mora Airport,MXX,ESKM,Sweden,Mora
555,Stockholm Skavsta Airport,NYO,ESKN,Sweden,Stockholm
556,Kristianstad Airport,KID,ESMK,Sweden,Kristianstad
557,Oskarshamn Airport,OSK,ESMO,Sweden,Oskarshamn
558,Kalmar Airport,KLR,ESMQ,Sweden,Kalkmar
559,Malmö Sturup Airport,MMX,ESMS,Sweden,Malmoe
560,Halmstad Airport,HAD,ESMT,Sweden,Halmstad
561,Växjö Kronoberg Airport,VXO,ESMX,Sweden,Vaxjo
562,Sveg Airport,EVG,ESND,Sweden,Sveg
563,Gällivare Airport,GEV,ESNG,Sweden,Gallivare
564,Hudiksvall Airport,HUV,ESNH,Sweden,Hudiksvall
565,Kramfors Sollefteå Airport,KRF,ESNK,Sweden,Kramfors
566,Lycksele Airport,LYC,ESNL,Sweden,Lycksele
567,Sundsvall-Härnösand Airport,SDL,ESNN,Sweden,Sundsvall
568,Örnsköldsvik Airport,OER,ESNO,Sweden,Ornskoldsvik
569,Kiruna Airport,KRN,ESNQ,Sweden,Kiruna
570,Skellefteå Airport,SFT,ESNS,Sweden,Skelleftea
571,Umeå Airport,UME,ESNU,Sweden,Umea
572,Vilhelmina Airport,VHM,ESNV,Sweden,Vilhelmina
573,Arvidsjaur Airport,AJR,ESNX,Sweden,Arvidsjaur
574,Örebro Airport,ORB,ESOE,Sweden,Orebro
575,Stockholm Västerås Airport,VST,ESOW,Sweden,Vasteras
576,Luleå Airport,LLA,ESPA,Sweden,Lulea
577,Stockholm-Arlanda Airport,ARN,ESSA,Sweden,Stockholm
578,Stockholm-Bromma Airport,BMA,ESSB,Sweden,Stockholm
579,Borlange Airport,BLE,ESSD,Sweden,Borlange
580,Hultsfred Airport,HLF,ESSF,Sweden,Hultsfred
581,Gävle Sandviken Airport,GVX,ESSK,Sweden,Gavle
582,Linköping City Airport,LPI,ESSL,Sweden,Linkoeping
583,Norrköping Airport,NRK,ESSP,Sweden,Norrkoeping
584,Eskilstuna Airport,EKT,ESSU,Sweden,Eskilstuna
585,Visby Airport,VBY,ESSV,Sweden,Visby
586,Spangdahlem Air Base,SPM,ETAD,Germany,Spangdahlem
587,Ramstein Air Base,RMS,ETAR,Germany,Ramstein
588,[Duplicate] Giebelstadt Army Air Field,GHF,ETEU,Germany,Giebelstadt
589,Celle Airport,ZCN,ETHC,Germany,Celle
590,Fritzlar Airport,FRZ,ETHF,Germany,Fritzlar
591,Hanau Army Air Field,ZNF,ETID,Germany,Hanau
592,Flugplatz Kitzingen,KZG,ETIN,Germany,Kitzingen
593,Nordholz Naval Airbase,FCN,ETMN,Germany,Nordholz
594,Geilenkirchen Air Base,GKE,ETNG,Germany,Geilenkirchen
595,Rostock-Laage Airport,RLG,ETNL,Germany,Laage
596,Schleswig Air Base,WBG,ETNS,Germany,Schleswig
597,Wiesbaden Army Airfield,WIE,ETOU,Germany,Wiesbaden
598,Fürstenfeldbruck Air Base,FEL,ETSF,Germany,Fuerstenfeldbruck
599,Ingolstadt Manching Airport,IGS,ETSI,Germany,Ingolstadt
600,Gütersloh Air Base,GUT,ETUO,Germany,Guetersloh
601,Alexander Bay Airport,ALJ,FAAB,South Africa,Alexander Bay
602,Aggeneys Airport,AGZ,FAAG,South Africa,Aggeneys
603,Bisho Airport,BIY,FABE,South Africa,Bisho
604,Bram Fischer International Airport,BFN,FABL,South Africa,Bloemfontein
605,Cape Town International Airport,CPT,FACT,South Africa,Cape Town
606,King Shaka International Airport,DUR,FALE,South Africa,Durban
607,Ben Schoeman Airport,ELS,FAEL,South Africa,East London
608,Ficksburg Sentraoes Airport,FCB,FAFB,South Africa,Ficksburg
609,Grand Central Airport,GCJ,FAGC,South Africa,Johannesburg
610,George Airport,GRJ,FAGG,South Africa,George
611,Harrismith Airport,HRS,FAHR,South Africa,Harrismith
612,Hoedspruit Air Force Base Airport,HDS,FAHS,South Africa,Hoedspruit
613,OR Tambo International Airport,JNB,FAOR,South Africa,Johannesburg
614,P C Pelser Airport,KXE,FAKD,South Africa,Klerksdorp
615,Kimberley Airport,KIM,FAKM,South Africa,Kimberley
616,Johan Pienaar Airport,KMH,FAKU,South Africa,Kuruman
617,Kleinsee Airport,KLZ,FAKZ,South Africa,Kleinsee
618,Lanseria Airport,HLA,FALA,South Africa,Johannesburg
619,Langebaanweg Airport,SDB,FALW,South Africa,Langebaanweg
620,Ladysmith Airport,LAY,FALY,South Africa,Ladysmith
621,Margate Airport,MGH,FAMG,South Africa,Margate
622,Riverside Airport,LLE,FAMN,South Africa,Malalane
623,Mkuze Airport,MZQ,FAMU,South Africa,Mkuze
624,Newcastle Airport,NCS,FANC,South Africa,Newcastle
625,Overberg Airport,OVG,FAOB,South Africa,Overberg
626,Oudtshoorn Airport,OUH,FAOH,South Africa,Oudtshoorn
627,Port Elizabeth Airport,PLZ,FAPE,South Africa,Port Elizabeth
628,Plettenberg Bay Airport,PBZ,FAPG,South Africa,Plettenberg Bay
629,Hendrik Van Eck Airport,PHW,FAPH,South Africa,Phalaborwa
630,Port St Johns Airport,JOH,FAPJ,South Africa,Port Saint Johns
631,Pietermaritzburg Airport,PZB,FAPM,South Africa,Pietermaritzburg
632,Pilanesberg International Airport,NTY,FAPN,South Africa,Pilanesberg
633,Polokwane International Airport,PTG,FAPP,South Africa,Potgietersrus
634,Potchefstroom Airport,PCF,FAPS,South Africa,Potchefstroom
635,Queenstown Airport,UTW,FAQT,South Africa,Queenstown
636,Richards Bay Airport,RCB,FARB,South Africa,Richard's Bay
637,Robertson Airport,ROD,FARS,South Africa,Robertson
638,Springbok Airport,SBU,FASB,South Africa,Springbok
639,Secunda Airport,ZEC,FASC,South Africa,Secunda
640,Sishen Airport,SIS,FASS,South Africa,Sishen
641,Skukuza Airport,SZK,FASZ,South Africa,Skukuza
642,Tzaneen Airport,LTA,FATZ,South Africa,Tzaneen
643,Prince Mangosuthu Buthelezi Airport,ULD,FAUL,South Africa,Ulundi
644,Pierre Van Ryneveld Airport,UTN,FAUP,South Africa,Upington
645,K. D. Matanzima Airport,UTT,FAUT,South Africa,Umtata
646,Vryburg Airport,VRU,FAVB,South Africa,Vryburg
647,Virginia Airport,VIR,FAVG,South Africa,Durban
648,Vredendal Airport,VRE,FAVR,South Africa,Vredendal
649,Wonderboom Airport,PRY,FAWB,South Africa,Pretoria
650,Waterkloof Air Force Base,WKF,FAWK,South Africa,Waterkloof
651,Francistown Airport,FRW,FBFT,Botswana,Francistown
652,Jwaneng Airport,JWA,FBJW,Botswana,Jwaneng
653,Kasane Airport,BBK,FBKE,Botswana,Kasane
654,Maun Airport,MUB,FBMN,Botswana,Maun
655,Sir Seretse Khama International Airport,GBE,FBSK,Botswana,Gaberone
656,Selebi Phikwe Airport,PKW,FBSP,Botswana,Selebi-phikwe
657,Maya-Maya Airport,BZV,FCBB,Congo (Brazzaville),Brazzaville
658,Owando Airport,FTX,FCOO,Congo (Kinshasa),Owando
659,Ouesso Airport,OUE,FCOU,Congo (Kinshasa),Ouesso
660,Pointe Noire Airport,PNR,FCPP,Congo (Brazzaville),Pointe-noire
661,Matsapha Airport,MTS,FDMS,Swaziland,Manzini
662,Bangui M'Poko International Airport,BGF,FEFF,Central African Republic,Bangui
663,Berbérati Airport,BBT,FEFT,Central African Republic,Berberati
664,Bata Airport,BSG,FGBT,Equatorial Guinea,Bata
665,Malabo Airport,SSG,FGSL,Equatorial Guinea,Malabo
666,RAF Ascension Island,ASI,FHAW,Saint Helena,Wide Awake
667,Sir Seewoosagur Ramgoolam International Airport,MRU,FIMP,Mauritius,Plaisance
668,Sir Charles Gaetan Duval Airport,RRG,FIMR,Mauritius,Rodriguez Island
669,Diego Garcia Naval Support Facility,NKW,FJDG,British Indian Ocean Territory,Diego Garcia Island
670,Tiko Airport,TKC,FKKC,Cameroon,Tiko
671,Douala International Airport,DLA,FKKD,Cameroon,Douala
672,Salak Airport,MVR,FKKL,Cameroon,Maroua
673,Foumban Nkounja Airport,FOM,FKKM,Cameroon,Foumban
674,N'Gaoundéré Airport,NGE,FKKN,Cameroon,N'gaoundere
675,Garoua International Airport,GOU,FKKR,Cameroon,Garoua
676,Bafoussam Airport,BFX,FKKU,Cameroon,Bafoussam
677,Bamenda Airport,BPC,FKKV,Cameroon,Bamenda
678,Yaoundé Airport,YAO,FKKY,Cameroon,Yaounde
679,Kasompe Airport,CGJ,FLKE,Zambia,Kasompe
680,Livingstone Airport,LVI,FLLI,Zambia,Livingstone
681,Kenneth Kaunda International Airport Lusaka,LUN,FLLS,Zambia,Lusaka
682,Mfuwe Airport,MFU,FLMF,Zambia,Mfuwe
683,Mongu Airport,MNR,FLMG,Zambia,Mongu
684,Simon Mwansa Kapwepwe International Airport,NLA,FLND,Zambia,Ndola
685,Southdowns Airport,KIW,FLSO,Zambia,Southdowns
686,Prince Said Ibrahim International Airport,HAH,FMCH,Comoros,Moroni
687,Mohéli Bandar Es Eslam Airport,NWA,FMCI,Comoros,Moheli
688,Ouani Airport,AJN,FMCV,Comoros,Anjouan
689,Dzaoudzi Pamandzi International Airport,DZA,FMCZ,Mayotte,Dzaoudzi
690,Roland Garros Airport,RUN,FMEE,Reunion,St.-denis
691,Pierrefonds Airport,ZSE,FMEP,Reunion,St.-pierre
692,Ivato Airport,TNR,FMMI,Madagascar,Antananarivo
693,Miandrivazo Airport,ZVA,FMMN,Madagascar,Miandrivazo
694,Sainte Marie Airport,SMS,FMMS,Madagascar,Sainte Marie
695,Toamasina Airport,TMM,FMMT,Madagascar,Toamasina
696,Morondava Airport,MOQ,FMMV,Madagascar,Morondava
697,Arrachart Airport,DIE,FMNA,Madagascar,Antsiranana
698,Mananara Nord Airport,WMR,FMNC,Madagascar,Mananara
699,Andapa Airport,ZWA,FMND,Madagascar,Andapa
700,Ambilobe Airport,AMB,FMNE,Madagascar,Ambilobe
701,Antsirabato Airport,ANM,FMNH,Madagascar,Antalaha
702,Analalava Airport,HVA,FMNL,Madagascar,Analalava
703,Amborovy Airport,MJN,FMNM,Madagascar,Mahajanga
704,Fascene Airport,NOS,FMNN,Madagascar,Nosy-be
705,Besalampy Airport,BPY,FMNQ,Madagascar,Besalampy
706,Maroantsetra Airport,WMN,FMNR,Madagascar,Maroantsetra
707,Sambava Airport,SVB,FMNS,Madagascar,Sambava
708,Vohimarina Airport,VOH,FMNV,Madagascar,Vohemar
709,Ambalabe Airport,WAI,FMNW,Madagascar,Antsohihy
710,Ampampamena Airport,IVA,FMNZ,Madagascar,Ampampamena
711,Tôlanaro Airport,FTU,FMSD,Madagascar,Tolagnaro
712,Fianarantsoa Airport,WFI,FMSF,Madagascar,Fianarantsoa
713,Farafangana Airport,RVA,FMSG,Madagascar,Farafangana
714,Manakara Airport,WVK,FMSK,Madagascar,Manakara
715,Mananjary Airport,MNJ,FMSM,Madagascar,Mananjary
716,Morombe Airport,MXM,FMSR,Madagascar,Morombe
717,Toliara Airport,TLE,FMST,Madagascar,Toliara
718,Mbanza Congo Airport,SSY,FNBC,Angola,M'banza-congo
719,Benguela Airport,BUG,FNBG,Angola,Benguela
720,Cabinda Airport,CAB,FNCA,Angola,Cabinda
721,Nova Lisboa Airport,NOV,FNHU,Angola,Huambo
722,Kuito Airport,SVP,FNKU,Angola,Kuito
723,Quatro de Fevereiro Airport,LAD,FNLU,Angola,Luanda
724,Malanje Airport,MEG,FNMA,Angola,Malanje
725,Menongue Airport,SPP,FNME,Angola,Menongue
726,Negage Airport,GXG,FNNG,Angola,Negage
727,Porto Amboim Airport,PBN,FNPA,Angola,Porto Amboim
728,Saurimo Airport,VHC,FNSA,Angola,Saurimo
729,Soyo Airport,SZA,FNSO,Angola,Soyo
730,Lubango Airport,SDD,FNUB,Angola,Lubango
731,Luena Airport,LUO,FNUE,Angola,Luena
732,Uige Airport,UGO,FNUG,Angola,Uige
733,Xangongo Airport,XGN,FNXA,Angola,Xangongo
734,Oyem Airport,OYE,FOGO,Gabon,Oyem
735,Okondja Airport,OKN,FOGQ,Gabon,Okondja
736,Lambarene Airport,LBQ,FOGR,Gabon,Lambarene
737,Bitam Airport,BMM,FOOB,Gabon,Bitam
738,Port Gentil Airport,POG,FOOG,Gabon,Port Gentil
739,Omboue Hopital Airport,OMB,FOOH,Gabon,Omboue Hospial
740,Makokou Airport,MKU,FOOK,Gabon,Makokou
741,Libreville Leon M'ba International Airport,LBV,FOOL,Gabon,Libreville
742,M'Vengue El Hadj Omar Bongo Ondimba International Airport,MVB,FOON,Gabon,Franceville
743,Principe Airport,PCP,FPPR,Sao Tome and Principe,Principe
744,São Tomé International Airport,TMS,FPST,Sao Tome and Principe,Sao Tome
745,Beira Airport,BEW,FQBR,Mozambique,Beira
746,Inhambane Airport,INH,FQIN,Mozambique,Inhambane
747,Lichinga Airport,VXC,FQLC,Mozambique,Lichinga
748,Lumbo Airport,LFB,FQLU,Mozambique,Lumbo
749,Maputo Airport,MPM,FQMA,Mozambique,Maputo
750,Mueda Airport,MUD,FQMD,Mozambique,Mueda
751,Mocímboa da Praia Airport,MZB,FQMP,Mozambique,Mocimboa Da Praia
752,Nacala Airport,MNC,FQNC,Mozambique,Nacala
753,Nampula Airport,APL,FQNP,Mozambique,Nampula
754,Pemba Airport,POL,FQPB,Mozambique,Pemba
755,Quelimane Airport,UEL,FQQL,Mozambique,Quelimane
756,Chingozi Airport,TET,FQTT,Mozambique,Tete
757,Vilankulo Airport,VNX,FQVL,Mozambique,Vilankulu
758,Desroches Airport,DES,FSDR,Seychelles,Desroches
759,Seychelles International Airport,SEZ,FSIA,Seychelles,Mahe
760,Praslin Airport,PRI,FSPP,Seychelles,Praslin
761,Abeche Airport,AEH,FTTC,Chad,Abeche
762,Moundou Airport,MQQ,FTTD,Chad,Moundou
763,N'Djamena International Airport,NDJ,FTTJ,Chad,N'djamena
764,Faya Largeau Airport,FYT,FTTY,Chad,Faya-largeau
765,Joshua Mqabuko Nkomo International Airport,BUQ,FVBU,Zimbabwe,Bulawayo
766,Buffalo Range Airport,BFO,FVCZ,Zimbabwe,Chiredzi
767,Victoria Falls International Airport,VFA,FVFA,Zimbabwe,Victoria Falls
768,Robert Gabriel Mugabe International Airport,HRE,FVHA,Zimbabwe,Harare
769,Kariba International Airport,KAB,FVKB,Zimbabwe,Kariba
770,Mutare Airport,UTA,FVMU,Zimbabwe,Mutare
771,Masvingo International Airport,MVZ,FVMV,Zimbabwe,Masvingo
772,Thornhill Air Base,GWE,FVTL,Zimbabwe,Gwert
773,Hwange National Park Airport,HWN,FVWN,Zimbabwe,Hwange National Park
774,Chileka International Airport,BLZ,FWCL,Malawi,Blantyre
775,Karonga Airport,KGJ,FWKA,Malawi,Karonga
776,Kasungu Airport,KBQ,FWKG,Malawi,Kasungu
777,Lilongwe International Airport,LLW,FWKI,Malawi,Lilongwe
778,Mzuzu Airport,ZZU,FWUU,Malawi,Mzuzu
779,Moshoeshoe I International Airport,MSU,FXMM,Lesotho,Maseru
780,Ndjili International Airport,FIH,FZAA,Congo (Kinshasa),Kinshasa
781,Ndolo Airport,NLO,FZAB,Congo (Kinshasa),Kinshasa
782,Muanda Airport,MNB,FZAG,Congo (Kinshasa),Muanda
783,Bandundu Airport,FDU,FZBO,Congo (Kinshasa),Bandoundu
784,Kikwit Airport,KKW,FZCA,Congo (Kinshasa),Kikwit
785,Mbandaka Airport,MDK,FZEA,Congo (Kinshasa),Mbandaka
786,Gbadolite Airport,BDT,FZFD,Congo (Kinshasa),Gbadolite
787,Gemena Airport,GMA,FZFK,Congo (Kinshasa),Gemena
788,Kotakoli Airport,KLI,FZFP,Congo (Kinshasa),Kotakoli
789,Lisala Airport,LIQ,FZGA,Congo (Kinshasa),Lisala
790,Bangoka International Airport,FKI,FZIC,Congo (Kinshasa),Kisangani
791,Matari Airport,IRP,FZJH,Congo (Kinshasa),Isiro
792,Bunia Airport,BUX,FZKA,Congo (Kinshasa),Bunia
793,Buta Zega Airport,BZU,FZKJ,Congo (Kinshasa),Buta Zega
794,Bukavu Kavumu Airport,BKY,FZMA,Congo (Kinshasa),Bukavu/kavumu
795,Goma International Airport,GOM,FZNA,Congo (Kinshasa),Goma
796,Kindu Airport,KND,FZOA,Congo (Kinshasa),Kindu
797,Lubumbashi International Airport,FBM,FZQA,Congo (Kinshasa),Lubumashi
798,Kolwezi Airport,KWZ,FZQM,Congo (Kinshasa),Kolwezi
799,Kalemie Airport,FMI,FZRF,Congo (Kinshasa),Kalemie
800,Kamina Base Airport,KMN,FZSA,Congo (Kinshasa),Kamina Base
801,Kananga Airport,KGA,FZUA,Congo (Kinshasa),Kananga
802,Mbuji Mayi Airport,MJM,FZWA,Congo (Kinshasa),Mbuji-mayi
803,Modibo Keita International Airport,BKO,GABS,Mali,Bamako
804,Gao Airport,GAQ,GAGO,Mali,Gao
805,Kayes Dag Dag Airport,KYS,GAKY,Mali,Kayes
806,Mopti Airport,MZI,GAMB,Mali,Mopti
807,Timbuktu Airport,TOM,GATB,Mali,Tombouctou
808,Banjul International Airport,BJL,GBYD,Gambia,Banjul
809,Fuerteventura Airport,FUE,GCFV,Spain,Fuerteventura
810,Hierro Airport,VDE,GCHI,Spain,Hierro
811,La Palma Airport,SPC,GCLA,Spain,Santa Cruz De La Palma
812,Gran Canaria Airport,LPA,GCLP,Spain,Gran Canaria
813,Lanzarote Airport,ACE,GCRR,Spain,Arrecife
814,Tenerife South Airport,TFS,GCTS,Spain,Tenerife
815,Tenerife Norte Airport,TFN,GCXO,Spain,Tenerife
816,Melilla Airport,MLN,GEML,Spain,Melilla
817,Lungi International Airport,FNA,GFLL,Sierra Leone,Freetown
818,Spriggs Payne Airport,MLW,GLMR,Liberia,Monrovia
819,Roberts International Airport,ROB,GLRB,Liberia,Monrovia
820,Al Massira Airport,AGA,GMAD,Morocco,Agadir
821,Tan Tan Airport,TTA,GMAT,Morocco,Tan Tan
822,Saïss Airport,FEZ,GMFF,Morocco,Fes
823,Moulay Ali Cherif Airport,ERH,GMFK,Morocco,Er-rachidia
824,Bassatine Airport,MEK,GMFM,Morocco,Meknes
825,Angads Airport,OUD,GMFO,Morocco,Oujda
826,Ben Slimane Airport,GMD,GMMB,Morocco,Ben Slimane
